Date,Open,High,Low,Close,Adj Close,Volume
2011-01-08,66.129997,67.459999,65.839996,66.779999,66.779999,29101100
2011-01-15,66.459999,67.150002,65.669998,65.870003,65.870003,26633800
2011-01-22,65.790001,66.250000,64.120003,64.400002,64.400002,33772800
2011-01-29,64.349998,65.139999,63.660000,63.840000,63.840000,39142400
2011-02-05,63.950001,64.760002,62.560001,63.869999,63.869999,45130500
2011-02-12,63.959999,64.709999,63.060001,63.410000,63.410000,51514600
2011-02-19,62.660000,63.889999,62.570000,63.599998,63.599998,34808700
2011-02-26,63.779999,63.980000,62.540001,63.400002,63.400002,39278100
2011-03-05,63.430000,64.889999,63.200001,64.650002,64.650002,37823700
2011-03-12,64.260002,64.430000,62.049999,63.240002,63.240002,38213400
2011-03-19,63.849998,64.480003,63.500000,63.980000,63.980000,24665800
2011-03-26,64.019997,65.419998,63.980000,65.220001,65.220001,29683200
2011-04-02,64.930000,66.040001,64.860001,65.730003,65.730003,23969700
2011-04-09,65.709999,67.139999,65.559998,67.110001,67.110001,25687200
2011-04-16,66.730003,67.529999,66.440002,67.410004,67.410004,18810600
2011-04-23,67.150002,69.940002,66.839996,68.889999,68.889999,37526800
2011-04-30,69.239998,69.949997,68.459999,69.269997,69.269997,34907500
2011-05-07,69.639999,71.269997,69.480003,70.559998,70.559998,31884300
2011-05-14,70.410004,71.889999,70.300003,71.300003,71.300003,29019400
2011-05-21,70.919998,71.339996,69.849998,70.400002,70.400002,27022700
2011-05-28,70.720001,71.120003,68.709999,68.970001,68.970001,26156500
2011-06-04,69.029999,69.949997,68.410004,68.690002,68.690002,30808800
2011-06-11,68.739998,69.779999,68.239998,68.720001,68.720001,31205500
2011-06-18,68.629997,69.339996,67.459999,68.449997,68.449997,39326500
2011-06-25,68.529999,70.489998,68.529999,70.190002,70.190002,29875500
2011-07-02,69.870003,70.750000,69.459999,69.930000,69.930000,25018900
2011-07-09,69.339996,69.540001,68.000000,68.529999,68.529999,26800800
2011-07-16,68.610001,68.870003,64.790001,65.760002,65.760002,55200000
2011-07-23,65.199997,65.379997,63.549999,64.040001,64.040001,55105700
2011-07-30,64.220001,65.480003,63.180000,64.669998,64.669998,61822100
2011-08-06,64.169998,64.910004,60.099998,63.180000,63.180000,92619300
2011-08-13,63.490002,64.779999,61.849998,62.070000,62.070000,46571200
2011-08-20,62.790001,63.919998,61.770000,63.160000,63.160000,48680400
2011-08-27,63.709999,64.910004,63.180000,63.299999,63.299999,46939000
2011-09-03,61.750000,62.990002,59.680000,59.990002,59.990002,49796800
2011-09-10,59.400002,63.590000,59.250000,62.049999,62.049999,66666600
2011-09-17,61.119999,62.009998,59.590000,60.340000,60.340000,65047600
2011-09-24,60.750000,63.310001,60.730000,61.900002,61.900002,39372900
2011-10-01,61.590000,62.200001,58.500000,61.020000,61.020000,47091300
2011-10-08,61.660000,63.619999,60.509998,62.240002,62.240002,45667600
