Date,Open,High,Low,Close,Adj Close,Volume
2011-12-31,39.869999,39.980000,37.810001,38.520000,38.520000,7914700
2012-01-07,38.610001,38.799999,36.509998,37.820000,37.820000,7622600
2012-01-14,38.180000,38.389999,37.029999,37.669998,37.669998,6955300
2012-01-21,37.619999,39.669998,37.619999,38.709999,38.709999,8595400
2012-01-28,38.529999,39.349998,38.209999,38.650002,38.650002,8450500
2012-02-04,38.439999,38.750000,37.730000,38.509998,38.509998,9155000
2012-02-11,38.590000,41.770000,38.270000,39.549999,39.549999,12681300
2012-02-18,39.450001,39.549999,38.320000,38.590000,38.590000,6595900
2012-02-25,38.290001,38.840000,37.570000,37.799999,37.799999,9494700
2012-03-03,37.799999,38.150002,37.360001,38.090000,38.090000,14788200
2012-03-10,38.200001,39.090000,37.919998,38.549999,38.549999,12785300
2012-03-17,38.430000,39.049999,38.200001,38.770000,38.770000,7474200
2012-03-24,38.939999,40.259998,38.439999,40.209999,40.209999,11036300
2012-03-31,40.230000,40.639999,39.849998,40.540001,40.540001,8699900
2012-04-07,40.290001,40.290001,38.759998,39.259998,39.259998,10777600
2012-04-14,39.259998,40.700001,39.070000,40.590000,40.590000,8697700
2012-04-21,40.250000,40.590000,38.250000,39.709999,39.709999,14164900
2012-04-28,39.639999,42.049999,39.639999,39.919998,39.919998,15651000
2012-05-05,39.959999,41.349998,39.590000,40.950001,40.950001,12009300
2012-05-12,40.669998,41.340000,40.130001,40.250000,40.250000,11777100
2012-05-19,40.360001,41.310001,40.220001,41.090000,41.090000,9727400
2012-05-26,41.209999,41.570000,40.500000,40.630001,40.630001,8699100
2012-06-02,40.740002,42.680000,40.500000,42.639999,42.639999,8321900
2012-06-09,42.790001,43.759998,41.869999,42.689999,42.689999,17382000
2012-06-16,42.820000,43.299999,42.209999,42.900002,42.900002,8060000
2012-06-23,42.599998,43.880001,42.169998,43.750000,43.750000,8019800
2012-06-30,43.610001,44.000000,43.250000,43.310001,43.310001,4263700
2012-07-07,43.369999,44.189999,43.099998,44.090000,44.090000,5618700
2012-07-14,44.000000,44.400002,43.230000,43.779999,43.779999,7191900
2012-07-21,43.389999,45.720001,42.340000,45.590000,45.590000,9568100
2012-07-28,45.459999,45.840000,44.860001,45.599998,45.599998,5778800
2012-08-04,45.700001,45.849998,44.599998,45.029999,45.029999,5798100
2012-08-11,44.910000,45.230000,44.689999,45.160000,45.160000,5390300
2012-08-18,45.049999,45.540001,44.570000,45.189999,45.189999,5250900
2012-08-25,45.270000,45.520000,44.459999,44.810001,44.810001,3500000
2012-09-01,44.770000,45.520000,44.599998,44.939999,44.939999,4298800
2012-09-08,44.820000,45.509998,43.970001,44.080002,44.080002,8104700
2012-09-15,43.990002,44.880001,43.560001,43.770000,43.770000,9996900
2012-09-22,43.459999,44.619999,43.430000,44.529999,44.529999,7731500
2012-09-29,44.459999,44.889999,43.650002,44.020000,44.020000,9853900
2012-10-06,44.029999,44.299999,42.990002,43.459999,43.459999,6654700
2012-10-13,43.500000,45.299999,43.189999,44.459999,44.459999,5351100
2012-10-20,44.279999,44.360001,42.459999,42.759998,42.759998,10139300
2012-10-27,42.720001,43.619999,42.500000,42.939999,42.939999,3981500
2012-11-03,42.900002,43.779999,42.730000,43.509998,43.509998,5582900
2012-11-10,43.389999,44.560001,42.250000,42.849998,42.849998,11372200
2012-11-17,43.220001,44.810001,43.070000,44.810001,44.810001,3672100
2012-11-24,44.540001,44.959999,44.000000,44.849998,44.849998,5900200
2012-12-01,45.009998,45.720001,44.740002,45.509998,45.509998,6241900
2012-12-08,45.450001,46.060001,44.230000,44.630001,44.630001,7154100
2012-12-15,44.730000,44.950001,44.279999,44.680000,44.680000,5645400
2012-12-22,44.560001,44.740002,43.849998,43.880001,43.880001,1787200
2012-12-29,43.799999,45.980000,43.580002,45.680000,45.680000,3616200
2013-01-05,45.480000,45.990002,44.790001,45.080002,45.080002,3984700
2013-01-12,44.950001,45.410000,44.869999,45.299999,45.299999,5447500
2013-01-19,45.240002,45.400002,44.119999,44.560001,44.560001,6581400
2013-01-26,44.639999,45.450001,44.529999,45.240002,45.240002,5344800
2013-02-02,45.150002,46.369999,45.099998,45.730000,45.730000,5018100
2013-02-09,45.720001,45.830002,42.099998,42.910000,42.910000,18795500
2013-02-16,42.830002,43.189999,42.270000,42.900002,42.900002,9764700
2013-02-23,43.009998,43.910000,42.610001,43.779999,43.779999,10157500
2013-03-02,43.709999,44.380001,43.389999,44.000000,44.000000,9991200
2013-03-09,43.980000,44.419998,43.529999,44.070000,44.070000,15148700
2013-03-16,43.889999,46.450001,43.810001,46.419998,46.419998,8591900
2013-03-23,46.459999,47.029999,46.049999,46.950001,46.950001,4162400
2013-03-30,46.900002,47.000000,45.740002,46.119999,46.119999,5601600
2013-04-06,46.099998,47.770000,45.889999,47.639999,47.639999,6892900
2013-04-13,47.389999,48.259998,46.730000,48.070000,48.070000,7615300
2013-04-20,48.020000,50.290001,47.400002,48.080002,48.080002,9743100
2013-04-27,48.160000,49.259998,47.799999,49.200001,49.200001,6292100
2013-05-04,49.200001,49.500000,48.500000,49.000000,49.000000,5765400
2013-05-11,48.860001,50.369999,48.700001,49.250000,49.250000,6705500
2013-05-18,49.250000,49.279999,47.400002,48.090000,48.090000,6903200
2013-05-25,48.540001,49.000000,45.970001,45.980000,45.980000,4968200
2013-06-01,46.110001,47.400002,45.380001,46.330002,46.330002,6978700
2013-06-08,46.520000,47.410000,46.130001,46.930000,46.930000,6773800
2013-06-15,47.150002,47.650002,45.080002,45.540001,45.540001,6073500
2013-06-22,45.130001,46.380001,44.700001,45.930000,45.930000,6815800
2013-06-29,46.209999,46.820000,45.889999,46.369999,46.369999,3837400
2013-07-06,46.509998,47.790001,46.130001,47.459999,47.459999,4413300
2013-07-13,47.389999,48.310001,46.980000,48.290001,48.290001,3516500
2013-07-20,48.029999,48.189999,45.799999,46.639999,46.639999,6976400
2013-07-27,46.580002,47.610001,46.330002,47.410000,47.410000,6002100
2013-08-03,47.400002,47.650002,46.660000,46.849998,46.849998,4129600
2013-08-10,46.650002,46.799999,44.720001,44.830002,44.830002,4835600
2013-08-17,44.709999,45.740002,44.529999,45.619999,45.619999,5142400
2013-08-24,45.689999,45.689999,44.480000,44.759998,44.759998,6910600
2013-08-31,45.009998,45.259998,44.169998,44.470001,44.470001,6198800
2013-09-07,44.570000,45.040001,43.900002,44.910000,44.910000,7171200
2013-09-14,45.240002,46.110001,45.060001,45.590000,45.590000,6905200
2013-09-21,45.410000,45.779999,44.570000,44.980000,44.980000,5697900
2013-09-28,44.709999,44.900002,43.290001,43.470001,43.470001,8668500
2013-10-05,43.310001,44.110001,43.180000,43.919998,43.919998,7974300
2013-10-12,43.790001,45.169998,43.549999,45.009998,45.009998,6922200
2013-10-19,44.990002,47.139999,44.549999,46.669998,46.669998,8813800
2013-10-26,46.720001,47.869999,46.720001,47.430000,47.430000,7938100
2013-11-02,47.340000,47.939999,46.980000,47.910000,47.910000,4873800
2013-11-09,47.830002,48.919998,47.470001,48.560001,48.560001,4544800
2013-11-16,48.660000,49.230000,48.200001,48.939999,48.939999,4784800
2013-11-23,49.099998,49.110001,47.980000,48.259998,48.259998,3043700
2013-11-30,48.470001,49.020000,47.320000,49.000000,49.000000,6102900
2013-12-07,48.980000,48.990002,47.169998,47.580002,47.580002,5766600
2013-12-14,47.639999,48.450001,47.060001,48.419998,48.419998,6247500
2013-12-21,48.570000,48.910000,48.040001,48.799999,48.799999,1493100
2013-12-28,48.790001,49.150002,47.360001,47.599998,47.599998,3345600
2014-01-04,47.790001,48.439999,47.279999,48.430000,48.430000,6138100
2014-01-11,48.240002,48.590000,47.349998,48.490002,48.490002,5239900
2014-01-18,48.770000,49.860001,48.470001,48.470001,48.470001,8104500
2014-01-25,48.509998,49.330002,47.650002,47.880001,47.880001,7511300
2014-02-01,47.880001,48.980000,46.880001,48.889999,48.889999,7904900
2014-02-08,48.990002,51.029999,48.500000,50.299999,50.299999,15800300
2014-02-15,50.299999,51.910000,49.910000,51.740002,51.740002,9869600
2014-02-22,51.889999,52.660000,51.259998,52.110001,52.110001,13968900
2014-03-01,51.840000,52.299999,51.130001,52.290001,52.290001,12840900
2014-03-08,52.349998,53.099998,51.790001,52.380001,52.380001,9527200
2014-03-15,52.520000,53.029999,51.930000,52.770000,52.770000,7757500
2014-03-22,52.849998,54.150002,52.360001,53.950001,53.950001,8776500
2014-03-29,54.220001,54.610001,53.480000,53.709999,53.709999,9471900
2014-04-05,53.730000,54.060001,51.169998,51.189999,51.189999,15504900
2014-04-12,51.389999,52.799999,50.980000,52.540001,52.540001,6429500
2014-04-19,52.439999,55.340000,52.230000,53.580002,53.580002,9969500
2014-04-26,54.000000,56.099998,53.860001,55.970001,55.970001,8651100
2014-05-03,55.720001,56.970001,55.570000,56.910000,56.910000,6311900
2014-05-10,57.029999,57.410000,56.669998,57.209999,57.209999,4891300
2014-05-17,57.090000,57.619999,56.779999,56.990002,56.990002,4705900
2014-05-24,56.939999,58.160000,56.660000,57.700001,57.700001,5357800
2014-05-31,57.759998,58.650002,56.820000,58.520000,58.520000,8552100
2014-06-07,58.380001,58.720001,57.439999,57.779999,57.779999,6060600
2014-06-14,57.740002,60.500000,57.660000,60.029999,60.029999,9280100
2014-06-21,59.900002,59.939999,57.889999,58.250000,58.250000,8608300
2014-06-28,58.419998,59.439999,58.160000,59.070000,59.070000,4941300
2014-07-05,59.009998,59.270000,58.070000,59.029999,59.029999,7042900
2014-07-12,59.290001,59.650002,58.869999,59.450001,59.450001,7564300
2014-07-19,59.220001,61.669998,58.349998,61.560001,61.560001,10042700
2014-07-26,61.700001,61.919998,58.639999,58.700001,58.700001,8662800
2014-08-02,58.910000,60.660000,58.580002,60.400002,60.400002,6362200
2014-08-09,60.700001,61.099998,60.310001,60.400002,60.400002,10272200
2014-08-16,60.860001,61.669998,60.430000,60.480000,60.480000,6798700
2014-08-23,60.790001,63.009998,60.590000,62.919998,62.919998,7247900
2014-08-30,62.820000,63.700001,62.060001,62.230000,62.230000,6042800
2014-09-06,62.180000,62.840000,61.810001,61.880001,61.880001,5762500
2014-09-13,62.060001,64.540001,61.759998,64.169998,64.169998,7003800
2014-09-20,64.099998,65.430000,63.419998,64.050003,64.050003,8013200
2014-09-27,63.700001,64.900002,63.349998,64.739998,64.739998,7973000
2014-10-04,64.980003,65.769997,64.070000,64.430000,64.430000,7548100
2014-10-11,64.269997,64.620003,60.650002,63.090000,63.090000,9154300
2014-10-18,63.099998,69.349998,62.959999,66.800003,66.800003,10016500
2014-10-25,66.349998,69.879997,66.250000,69.250000,69.250000,8090100
2014-11-01,69.089996,70.989998,68.839996,69.949997,69.949997,7936600
2014-11-08,69.949997,71.500000,69.040001,70.099998,70.099998,6615200
2014-11-15,70.000000,72.629997,69.830002,71.980003,71.980003,8871500
2014-11-22,72.250000,74.279999,72.040001,74.000000,74.000000,5476400
2014-11-29,72.839996,73.959999,71.580002,71.940002,71.940002,9588000
2014-12-06,72.040001,72.440002,70.169998,70.209999,70.209999,7402500
2014-12-13,70.580002,72.839996,69.389999,71.660004,71.660004,9711500
2014-12-20,71.919998,73.980003,71.919998,73.110001,73.110001,2971400
2014-12-27,72.980003,73.260002,70.970001,71.599998,71.599998,3326200
2015-01-03,70.989998,74.260002,70.779999,73.849998,73.849998,7100900
2015-01-10,74.160004,76.500000,73.059998,76.459999,76.459999,6356700
2015-01-17,77.120003,79.489998,76.269997,78.510002,78.510002,7596600
2015-01-24,78.510002,80.040001,77.129997,77.269997,77.269997,7273700
2015-01-31,77.430000,79.199997,76.459999,77.989998,77.989998,7779000
2015-02-07,78.029999,81.449997,76.150002,76.949997,76.949997,9337100
2015-02-14,76.559998,78.839996,76.260002,78.820000,78.820000,5844600
2015-02-21,78.820000,79.230003,77.900002,78.790001,78.790001,8078900
2015-02-28,78.930000,79.419998,77.660004,78.349998,78.349998,7483600
2015-03-07,78.379997,79.050003,76.449997,76.690002,76.690002,5051700
2015-03-14,76.910004,77.680000,74.809998,77.029999,77.029999,7377200
2015-03-21,77.000000,79.639999,77.000000,78.919998,78.919998,8158400
2015-03-28,79.010002,79.980003,77.919998,78.120003,78.120003,6937500
2015-04-04,78.000000,79.669998,77.769997,78.720001,78.720001,8419600
2015-04-11,78.720001,79.040001,76.669998,76.980003,76.980003,5345200
2015-04-18,77.199997,79.980003,77.160004,78.860001,78.860001,7376900
2015-04-25,79.169998,79.169998,74.230003,75.970001,75.970001,7810800
2015-05-02,75.809998,76.900002,75.239998,76.510002,76.510002,4648200
2015-05-09,76.250000,78.470001,75.300003,77.410004,77.410004,6273100
2015-05-16,77.320000,77.940002,76.949997,77.059998,77.059998,5331100
2015-05-23,76.980003,77.510002,76.250000,76.639999,76.639999,3679400
2015-05-30,76.730003,77.070000,73.300003,73.860001,73.860001,5121900
2015-06-06,73.809998,74.360001,72.779999,73.540001,73.540001,4816600
2015-06-13,73.339996,75.059998,72.580002,74.599998,74.599998,4826000
2015-06-20,74.889999,75.360001,74.239998,74.870003,74.870003,4040400
2015-06-27,74.279999,74.849998,72.709999,74.180000,74.180000,4460700
2015-07-04,73.779999,77.779999,73.570000,77.180000,77.180000,6219400
2015-07-11,77.720001,78.989998,77.440002,78.669998,78.669998,3643900
2015-07-18,78.959999,79.669998,76.430000,77.919998,77.919998,4466300
2015-07-25,77.570000,80.410004,77.029999,80.220001,80.220001,6284100
2015-08-01,80.339996,83.570000,80.220001,81.870003,81.870003,6898200
2015-08-08,82.379997,82.669998,80.529999,82.250000,82.250000,4017300
2015-08-15,81.860001,83.209999,78.959999,79.000000,79.000000,4388500
2015-08-22,75.989998,78.480003,72.000000,77.110001,77.110001,10220000
2015-08-29,76.879997,77.500000,75.089996,75.769997,75.769997,6323900
2015-09-05,76.650002,78.239998,75.349998,76.449997,76.449997,4617100
2015-09-12,76.430000,78.720001,75.919998,77.230003,77.230003,5176400
2015-09-19,77.500000,79.269997,76.559998,78.209999,78.209999,4247600
2015-09-26,77.980003,79.669998,76.800003,79.570000,79.570000,6555500
2015-10-03,80.440002,84.180000,80.440002,83.699997,83.699997,6609100
2015-10-10,83.690002,84.300003,82.449997,84.129997,84.129997,5016500
2015-10-17,84.129997,90.809998,83.820000,89.889999,89.889999,8422600
2015-10-24,90.000000,90.949997,89.370003,89.370003,89.370003,5703300
2015-10-31,89.820000,89.839996,86.040001,86.260002,86.260002,7705000
2015-11-07,86.220001,89.239998,85.500000,86.860001,86.860001,6762700
2015-11-14,86.860001,90.000000,86.730003,87.879997,87.879997,4776700
2015-11-21,88.320000,90.690002,88.099998,90.570000,90.570000,3950300
2015-11-28,90.589996,92.500000,89.410004,92.419998,92.419998,7182300
2015-12-05,92.269997,92.830002,89.849998,90.440002,90.440002,5717600
2015-12-12,90.510002,94.220001,90.389999,91.639999,91.639999,9047200
2015-12-19,92.349998,94.309998,91.370003,93.919998,93.919998,4056300
2015-12-26,93.900002,95.260002,93.180000,93.199997,93.199997,2954200
